,diff,y_cv,y_pred,Chemical Name,Container Name,Substance CAS,Mw,smiles,DAD RT,MS m/z,Comment,BIN,Measured mass,R1,R2,R3,R4,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,E4,F1,F2,F3,F4,Unnamed: 38,A1.1,A2.1,A3.1,A4.1,B1.1,B2.1,B3.1,B4.1,C1.1,C2.1,C3.1,C4.1,D1.1,D2.1,D3.1,D4.1,E1.1,E2.1,E3.1,E4.1,F1.1,F2.1,F3.1,F4.1,err-150-20,150-20,err-200-20,200-20,err-300-20,300-20,err-150-10,150-10,err-200-10,200-10,err-300-10,300-10,JGI4,SssssN,NssssN,piPC7,AATSC3s,piPC8,nBase,RNCG,GATS4i,ETA_shape_y,GATS2c,BCUTc-1l,NssNH,ATSC3s,BCUTs-1l,AETA_eta_FL,GATS1Z,AATSC1are,NssssC,GATS1m,SIC3,AXp-5d,GhoseFilter,ATSC6i,MATS3s,BCUTd-1l,AETA_eta_L,SIC0,AATSC1pe,AETA_eta_B,VE2_DzZ,VE2_Dzm,AXp-3d,VE2_Dt,VE2_Dzse,VE2_Dzpe,VE2_Dzare,VE2_Dzi,VE2_D,VE2_A,SIC4,HybRatio,VE2_Dzv,BIC0,VE2_Dzp,FCSP3,MATS3d,AXp-3dv,ATS8s,AATSC2c,NddsN,fMF,ATSC6d,ATSC8Z,NtCH,ATS7s,ATSC7m,GGI6,AATSC1se,AETA_beta,PEOE_VSA13,n9FAHRing,MPC10,piPC9,ATSC4are,ATS7dv,AXp-4dv,ATS8are,NsNH2,MPC8,SMR_VSA2,MPC9,nG12FARing,ATSC7Z,ATSC5dv,MPC7,Xpc-6d,MATS1pe,ATSC4pe,nBr,NsBr,ATSC5are,CIC0,SsBr,AETA_beta_ns,AATSC3i,AATSC2m,n8FRing,n8FAHRing,Xp-7dv,SpDiam_A,AATS4d,SRW10,n6ARing,MATS1are,SdsCH,MWC10,MWC08,MWC09,SRW08,MWC06,MWC07,GATS2s,EState_VSA7,MWC05,MWC04,SdssS,SRW06,Xc-4dv,VE3_A,MWC03,VR3_DzZ
145,0.0991749165775262,0.7710503521947332,0.7806250834224738,2-Pheylphenol,,90-43-7,170.0731649,OC1=CC=CC=C1C2=CC=CC=C2,,,,AK78,42.51829123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84935214,0.910310431,0.865492262,0.86252018,0.850418238,0.909020552,0.858083635,0.860650862,0.856814827,0.912632213,0.857260454,0.862180304,0.869443989,0.912632213,0.858989134,0.854363157,0.755125472,0.878837389,0.813467237,0.821735067,0.753895358,0.872473987,0.803424432,0.808989719,0.0345,0.8798,0.029,0.8879,0.07,0.8151,0.0031,0.8617,0.0033,0.8582,0.0077,0.8119,0.025641026,0.0,0.0,5.527816,0.015030981,5.7681255,0.0,0.5041925,1.0895482,0.23684211,0.6170275,-0.316282,0.0,0.7214871,1.4347354,0.31761,0.8283164,-0.008561752,0.0,0.8265215,0.8499678,0.08729065,1.0,-3.1739306,0.014283932,0.99387836,0.17292923,0.2672297,-0.00823446,0.002861805,0.27438286,0.2743823,0.19274582,0.27493882,0.2743817,0.27438945,0.27440915,0.2743203,0.27403462,0.25925022,0.98077697,0.0,0.2736576,0.2463536,0.27260408,0.0,-0.20696059,0.08647146,9.0,-0.00019462424,0.0,0.5217391,0.42722118,30.27032,0.0,37.0,68.81111,0.118367344,-0.0047552786,1.5192307,0.0,0.0,10.0,5.8369102,-0.19381852,9.0,0.047695022,35.2,0.0,20.0,0.0,14.0,0.0,14.107751,-22.00945,23.0,3.3982594,-0.11005298,-0.20318072,0.0,0.0,-0.4794518,3.3147318,0.0,0.96153843,-0.12687635,-3.7995305,0.0,0.0,0.18893301,4.653054,2.659091,9.288135,0.0,-0.1140848,0.0,10.876405,9.189014,10.030252,7.6690283,7.503841,8.343554,0.6387441,48.530937,6.660575,5.826,0.0,6.0935698,0.0,1.4773521,4.9904327,4.244252
146,0.055269178094890126,0.3157541679227705,0.3305691780948901,5-Bromo-2-methoxypyrimidine,CB16,14001-66-2,189.01,COc1ncc(Br)cn1,11.16,"189, 191",,DI,47.2525,1.757,1.7983,1.901,2.2209,1.3437,1.1579,1.0643,1.6788,1.4286,1.2179,1.1817,1.6357,1.3964,1.1536,1.2629,1.7234,0.9715,1.2051,1.7927,1.4923,1.4108,0.9812,1.5737,1.9241,1.138,1.0594,1.6005,1.8322,,0.235230507,0.356114108,0.44013677,0.244090234,0.186909505,0.322749263,0.3783798,0.263496781,0.205236198,0.358505255,0.335665439,0.224008285,0.447068867,0.329867097,0.056970016,0.328065199,0.19704041,0.454373575,0.172172541,0.133639516,0.352305065,0.410888061,0.158074698,0.175019136,0.0779,0.2753,0.1,0.3352,0.1125,0.3537,0.0936,0.3315,0.1299,0.2362,0.0189,0.1597,0.08555555,0.0,0.0,2.7842393,0.07308925,0.0,0.0,0.5077009,0.24583884,0.20134228,1.0530101,-0.49771938,0.0,1.3156066,1.0438881,0.2913662,0.46935913,-0.0096081635,0.0,0.4691846,0.9107951,0.09812667,0.0,1.80405,0.105931446,0.98786885,0.18926696,0.5268691,-0.0050566327,0.009835007,0.32810092,0.32812825,0.22606489,0.33164003,0.32670698,0.32661214,0.32645664,0.32568392,0.32846847,0.31737643,0.9107951,0.2,0.32595083,0.49076355,0.324389,0.2,-0.2761276,0.09905972,0.0,0.0074372054,0.0,0.42857143,0.2755102,0.0,0.0,3.1944444,-2488.6948,0.0,-0.013870551,1.4444444,0.0,0.0,0.0,0.0,-2.0827346,0.0,0.05088312,0.0,0.0,0.0,0.0,0.0,0.0,-475.16327,-14.386104,2.0,1.1710976,-0.03482468,-1.9570025,1.0,1.0,0.3524245,1.8013772,3.194056,0.7777778,-1.3689277,10.069504,0.0,0.0,0.013608276,4.3879867,2.2666667,8.590258,0.0,-0.06399087,0.0,9.957265,8.386401,9.169831,7.0553126,6.8167357,7.598399,1.0823244,0.0,6.0282784,5.2522736,0.0,5.556828,0.0,0.9441973,4.465908,3.2673824
147,0.04972612230563411,0.6740332410347338,0.6767738776943659,N-Hydroxyphthalimide,CP32,524-38-9,163.026943,O=C(N1O)C2=CC=CC=C2C1=O,6.927,,,DS,40.75673575,8.5337,8.6891,7.9808,8.1984,2.4123,2.4762,2.9824,3.0392,2.1609,2.374,2.5005,2.867,2.1289,2.262,2.612,2.6512,2.3653,2.5902,2.6982,3.1336,1.9817,2.044,2.7561,2.4116,1.9818,2.0273,2.2411,2.435,,0.71732074,0.715022269,0.626303128,0.629293521,0.746780412,0.726784132,0.686685545,0.650297619,0.750530251,0.739673844,0.672714515,0.676619828,0.722828316,0.701902383,0.661913593,0.617779079,0.767779509,0.764762749,0.654658681,0.705845043,0.767767791,0.766684697,0.719188553,0.702990827,0.0145,0.7265,0.0212,0.7287,0.0014,0.7667,0.0278,0.6481,0.027,0.6573,0.0282,0.6957,0.030656565,0.0,0.0,5.196942,0.8564014,5.154014,0.0,0.23598741,1.172702,0.44444445,0.90040547,-0.35323662,0.0,29.117647,1.4304931,0.2989383,0.5978679,0.0013472318,0.0,0.59968317,0.8273055,0.07495626,0.0,3.8927763,0.21414152,0.97733676,0.17732953,0.41910568,-0.0013122645,0.016583292,0.28609493,0.28609312,0.18089777,0.2883341,0.28608808,0.28613904,0.2862175,0.28611028,0.28509805,0.26675156,0.8560879,0.0,0.28323042,0.3787013,0.28043124,0.0,-0.375,0.06565265,0.0,-0.0034834696,0.0,0.5294118,3.7785468,0.0,0.0,2.0,147.50749,0.0,0.0017789688,1.3958334,11.81436,1.0,2.0,4.924987,-0.9402391,0.0,0.03460351,0.0,0.0,21.0,0.0,9.0,0.0,31.065744,-57.52941,25.0,6.215467,-0.0071686483,-0.8201903,0.0,0.0,-2.644994,2.374384,0.0,0.75,-0.44318128,-7.0607144e-05,0.0,0.0,0.13629255,4.717182,2.6551723,9.527848,0.0,0.006501259,0.0,11.3705435,9.562615,10.46644,7.837949,7.7557673,8.658866,0.64391464,0.0,6.853299,5.9532433,0.0,6.1923623,0.0,1.3457906,5.056246,4.0538645
148,0.05246133242375217,0.8987658156697895,0.9191386675762478,Oxolinic acid,,14698-29-4,261.0637225,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,,,,BX 47,65.26593063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963817681,0.976574559,0.963818372,0.97523554,0.966434718,0.979391014,0.955514291,0.974487732,0.982695742,0.984299809,0.980469772,0.983692096,0.987649139,0.986841893,0.980173983,0.983035172,0.989248207,0.986130868,0.984526302,0.98523783,0.988860007,0.992064773,0.986813965,0.985889136,0.0076,0.9716,0.0023,0.9854,0.0024,0.9891,0.0094,0.9673,0.0018,0.9818,0.001,0.9856,0.059833333,0.0,0.0,6.9539227,-0.03625386,7.299005,0.0,0.20624909,1.0482072,0.45525292,0.96381384,-0.48678663,0.0,-2.320247,1.3744488,0.26378164,0.64601636,-0.018806534,0.0,0.6492133,0.9405266,0.06456767,1.0,-16.43418,-0.013176714,0.97276396,0.21587057,0.33583802,-0.013796139,0.015832704,0.22512858,0.22512719,0.1688195,0.22912225,0.22512627,0.22514082,0.22518827,0.22492649,0.22603066,0.20820144,0.9405266,0.23076923,0.22380444,0.31401357,0.22255865,0.23076923,-0.12100234,0.0714913,102.5,0.001089807,0.0,0.43333334,-9.0,68.59556,0.0,225.0,-867.9831,0.37882087,-0.016037373,1.2894737,0.0,0.0,89.0,7.603563,1.9385502,150.0,0.03656333,165.2,0.0,110.0,0.0,104.0,1.0,-186.88,13.226666,103.0,9.685712,-0.075135596,1.3456442,0.0,0.0,2.1295323,3.2589703,0.0,0.6052632,-0.047738772,4.1518073,0.0,0.0,0.532641,4.995738,3.3382354,10.079246,0.0,-0.09184169,0.0,11.954884,10.116621,11.0346155,8.352082,8.281218,9.196951,0.49186024,6.923737,7.36328,6.453625,0.0,6.683361,0.0,2.0170436,5.5412636,5.2534394
149,0.11206001843455793,0.8135898780957187,0.8193399815654421,2-Hydroxy-4-methoxybenzophenone,CC 19,131-57-7,228.0,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,17.567,229,,DQ,57.0,7.063,6.932,6.544,7.947,0.552,0.542,0.855,0.838,0.404,0.423,0.686,0.674,0.923,0.463,0.936,0.808,0.935,0.481,0.747,0.779,0.976,0.804,1.028,1.105,0.817,0.552,0.812,0.809,,0.921846241,0.921811887,0.869345966,0.894551403,0.94280051,0.93897865,0.895171149,0.915188121,0.869318986,0.933208309,0.856968215,0.898326412,0.867619992,0.930611656,0.885849633,0.901975588,0.861815093,0.884016157,0.842909535,0.860953819,0.884326773,0.920369302,0.87591687,0.898200579,0.0111,0.9314,0.0366,0.9002,0.0242,0.8876,0.0188,0.8936,0.0204,0.8858,0.0234,0.8695,0.045925926,0.0,0.0,5.677075,-0.03761592,5.7601824,0.0,0.30878097,1.1002222,0.3125,0.99079293,-0.5289872,0.0,-2.1441076,1.4329262,0.3070376,0.7503805,-0.008606421,0.0,0.75350463,0.9183017,0.080567434,1.0,-2.941125,-0.019669425,0.9779912,0.17646508,0.28253573,-0.0071602063,0.011451071,0.23896898,0.23896746,0.19323757,0.23948665,0.23896587,0.2389869,0.23904164,0.23880632,0.23868507,0.21945837,0.966249,0.071428575,0.23743667,0.26347354,0.23573358,0.071428575,-0.21776316,0.08017751,84.666664,-0.002081052,0.0,0.44827586,-1.9785969,-37.43282,0.0,115.0,115.36618,0.22285715,-0.0064591756,1.4411764,0.0,0.0,22.0,5.9810987,1.1289655,103.0,0.0425801,171.33,0.0,32.0,0.0,28.0,0.0,25.002378,-36.04162,38.0,5.428805,-0.05514317,0.8804069,0.0,0.0,-1.1996433,3.4854279,0.0,0.85294116,-0.20269935,0.029932117,0.0,0.0,0.25320998,4.7384477,2.7413793,9.612266,0.0,-0.06135978,0.0,11.267754,9.547598,10.404354,7.978311,7.8316174,8.685585,0.6936001,6.066367,6.972606,6.1246834,0.0,6.3885612,0.0,1.8472489,5.273,4.9092655
150,0.10687272614643967,0.5677897697548222,0.5367727261464397,ANETHOL,Z156,4180-23-8,148.0,CC=CC1=CC=C(C=C1)OC,17.547,,,DW,37.0,16.2403,15.5315,15.7565,15.7241,9.3266,9.1192,11.2575,11.9666,8.9026,8.8655,11.0586,11.1433,10.4314,11.3893,12.4782,13.6249,10.5819,10.9669,12.4541,12.473,8.4097,8.7827,11.0149,11.4932,8.2904,7.9833,11.2959,10.7262,,0.425712579,0.412857741,0.285532955,0.238964392,0.451820471,0.429192287,0.298156316,0.29132351,0.357684279,0.266696713,0.208060166,0.133502076,0.348417209,0.293893056,0.209589693,0.206759051,0.482170896,0.434523388,0.300929775,0.269071044,0.489516819,0.485992982,0.283095865,0.31784967,0.0162,0.4299,0.0436,0.3167,0.0259,0.4731,0.0269,0.2785,0.0373,0.1895,0.0212,0.2927,0.04777778,0.0,0.0,4.541298,-0.0041981726,3.803881,0.0,0.5797336,1.1669991,0.1875,1.483643,-0.5293544,0.0,-0.16792691,1.5162469,0.27293038,0.93384784,0.004914934,0.0,0.93941927,0.9085967,0.09394689,0.0,1.5053918,-0.010668535,0.98697054,0.21467902,0.2672297,0.005568809,0.0045918417,0.29518157,0.29517955,0.21604002,0.2991074,0.2951774,0.29520565,0.29527944,0.294965,0.29590362,0.277099,0.9085967,0.2,0.29326662,0.25422898,0.29139283,0.2,-0.24787946,0.09832791,25.5,-0.0018831703,0.0,0.26086956,-1.7032136,-33.831757,0.0,33.5,-2.302042,0.08081633,0.0016134593,1.2272727,0.0,0.0,0.0,0.0,-0.44232515,9.0,0.056716975,65.87,0.0,4.0,0.0,0.0,0.0,-0.34026465,-2.6124763,10.0,1.3699796,0.071724914,-0.51722664,0.0,0.0,0.15255198,3.3147318,0.0,0.6818182,-0.09553374,0.40181604,0.0,0.0,0.11863492,4.4431667,2.15,8.758255,0.0,0.06329114,4.070684,10.212699,8.617763,9.413527,7.2174435,7.0255384,7.8188324,1.1870866,37.265224,6.228511,5.4424176,0.0,5.7203116,0.0,1.2098252,4.65396,3.7885725
151,0.00347737752507693,0.7377604697722869,0.7434226224749231,"4-amino-3,5-dimethylbenzonitrile",Z173,74896-24-5,146.0,CC1=CC(=CC(=C1N)C)C#N,12.573,164,,DW,36.5,6.8479,6.4885,6.7474,6.7528,1.7384,1.7118,2.5552,2.7316,1.6467,1.6499,2.4979,2.5263,2.3983,2.6621,3.4357,3.7671,2.4218,2.5547,3.4423,3.4927,1.5096,1.599,2.3437,2.4589,1.4623,1.4218,2.3626,2.2725,,0.746141153,0.736179394,0.621305985,0.595486317,0.759532119,0.74571935,0.629798144,0.62588852,0.649775844,0.589720274,0.490811275,0.442142519,0.646344135,0.606272636,0.489833121,0.482777515,0.779552856,0.753563998,0.652651392,0.635869565,0.786460083,0.780873854,0.649850313,0.66347293,0.0096,0.7469,0.0297,0.623,0.0147,0.7751,0.0155,0.6181,0.0231,0.4764,0.0114,0.6505,0.08049383,0.0,0.0,4.523146,0.04551137,0.0,0.0,0.49915698,1.0038595,0.3773585,0.4993257,-0.3984393,0.0,1.7749434,1.4122031,0.27724317,0.91700137,-0.011477551,0.0,0.91617197,0.8101688,0.08523565,0.0,23.443419,0.032308105,0.9113327,0.19067189,0.3088733,-0.010733333,0.024286168,0.29628417,0.29628375,0.21015133,0.30003765,0.29628113,0.2963056,0.29633352,0.29637697,0.29701245,0.27937198,0.87521744,0.25,0.29563996,0.28862607,0.29532385,0.22222222,-0.39762038,0.09571087,0.0,0.001163392,0.0,0.2857143,5.537415,0.0,0.0,12.0,-83.89092,0.0,-0.005262222,1.4090909,0.0,0.0,0.0,0.0,-1.2694163,0.0,0.05469627,0.0,1.0,0.0,5.2618914,0.0,0.0,-17.836735,18.0,6.0,3.5036938,-0.16067864,-1.3339,0.0,0.0,0.53657144,3.0356479,0.0,0.8636364,-0.7372901,8.825188,0.0,0.0,0.049510643,4.64066,1.9791666,9.150908,0.0,-0.17402066,0.0,10.666743,8.983816,9.817439,7.5104303,7.301822,8.134761,0.35737583,13.847474,6.453625,5.6240177,0.0,5.916202,0.0,1.2179943,4.7791233,3.8066537
152,0.10791685973332377,0.4581814743325921,0.5573831402666762,Mepenzolate bromide,AP9,76-90-4,420.0,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,12.99,340,remeasured by CONG,DY,105.0,0.363,0.366,0.429,0.445,0.126,0.127,0.17,0.178,0.114,0.121,0.163,0.166,0.129,0.134,0.178,0.182,0.152,0.152,0.205,0.202,0.164,0.167,0.214,0.214,0.172,0.184,0.228,0.231,,0.652892562,0.653005464,0.603729604,0.6,0.685950413,0.669398907,0.62004662,0.626966292,0.644628099,0.633879781,0.585081585,0.591011236,0.581267218,0.584699454,0.522144522,0.546067416,0.548209366,0.543715847,0.501165501,0.519101124,0.526170799,0.49726776,0.468531469,0.480898876,0.0158,0.6653,0.0328,0.6111,0.0231,0.5288,0.0129,0.6127,0.0327,0.5611,0.0223,0.4924,0.035777777,0.8264377,1.0,5.828578,0.26652735,6.057223,1.0,0.22730489,0.91901946,0.16806723,1.5214151,-0.48392555,0.0,36.514248,1.1531657,0.23280384,0.8935604,0.00040509892,1.0,0.8991167,0.8029008,0.07542406,1.0,1.8944688,0.2131281,0.9778912,0.24385491,0.24227527,0.0017766077,0.019909792,0.19721676,0.19721705,0.18051115,0.19637594,0.19721496,0.19723117,0.19723389,0.19739115,0.19707459,0.16617444,0.8357732,0.3809524,0.19713458,0.2326585,0.19718955,0.3809524,-0.036337864,0.10224306,285.83334,-0.004078698,0.0,0.4117647,-7.9158015,-188.86852,0.0,334.41666,-1058.7769,0.6261225,-0.0016556293,1.16,0.0,0.0,68.0,6.069004,0.9995014,226.0,0.059159745,764.266,0.0,78.0,0.0,72.0,0.0,-224.4533,-61.369473,76.0,12.318216,0.01773282,1.5432415,0.0,0.0,-3.0129914,4.298137,0.0,0.54,-0.17442329,1.4050579,0.0,0.0,0.6235562,4.964547,2.4444444,10.263781,1.0,0.0038878086,0.0,12.015414,10.214386,11.103136,8.563122,8.420462,9.303375,0.6035356,36.3982,7.5126176,6.639876,0.0,6.910751,0.27795085,2.3404493,5.739793,5.892152
153,0.080323106393964,0.6748265156460064,0.677076893606036,,Z172,1611-92-3,249.0,CC1=CC(=CC(=C1)Br)Br,19.373,,remeasured by CONG,DY,62.25,0.253,0.252,0.261,0.263,0.063,0.062,0.082,0.079,0.06,0.06,0.079,0.077,0.071,0.071,0.091,0.089,0.087,0.085,0.116,0.113,0.099,0.097,0.126,0.126,0.102,0.104,0.121,0.129,,0.750988142,0.753968254,0.685823755,0.699619772,0.76284585,0.761904762,0.697318008,0.707224335,0.719367589,0.718253968,0.651340996,0.661596958,0.656126482,0.662698413,0.555555556,0.570342205,0.608695652,0.615079365,0.517241379,0.520912548,0.596837945,0.587301587,0.536398467,0.509505703,0.0059,0.7574,0.0344,0.6891,0.0124,0.602,0.0089,0.6975,0.0545,0.6097,0.0113,0.521,0.055555556,0.0,0.0,0.0,-0.0893734,0.0,0.0,0.1618675,0.8107526,0.24324325,0.604264,-0.31437126,0.0,-2.413082,1.0436924,0.22276494,0.4803716,-2.3096332e-17,0.0,0.4824071,0.88473547,0.08213321,0.0,5.299407,-0.47255656,0.99301136,0.24185067,0.36588517,-2.9619975e-17,0.025852557,0.3294535,0.32946882,0.20118447,0.33229902,0.32773462,0.32770738,0.32754225,0.32740992,0.32964376,0.31865695,0.91886324,0.14285715,0.32798263,0.3428055,0.3286805,0.14285715,-0.2361111,0.16021405,0.0,0.00049888383,0.0,0.4,1.08,0.0,0.0,0.0,0.0,0.0,-2.4612408e-19,1.2777778,0.0,0.0,0.0,0.0,0.467376,0.0,0.14762235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.918446,0.0,1.7474003,-4.618627e-16,0.8488827,2.0,2.0,-0.630912,2.4774172,6.7658334,0.7777778,-0.52844125,16.12198,0.0,0.0,0.0,4.472136,1.875,8.760767,0.0,-6.4270737e-16,0.0,10.175459,8.566174,9.328213,7.181592,6.9574976,7.71913,0.7709088,6.066367,6.1114674,5.351858,0.0,5.645447,0.0,0.9482239,4.5108595,3.260732
154,0.053018560988861485,0.9427374822198247,0.9394814390111386,tert-Butylhydroquinone,,1948-33-0,166.0993797,OC1=CC=C(O)C=C1C(C)(C)C,,,,AM 136,41.52484493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995955295,0.993968423,0.995489896,0.995518807,0.989340534,0.990648096,0.986013728,0.979703299,0.992904027,0.99215895,0.994449102,0.994304548,0.990392268,0.987549744,0.978448594,0.982840062,0.987262728,0.985275856,0.989592067,0.987047905,0.979505401,0.976179648,0.972581002,0.960882722,0.003,0.9925,0.0024,0.9908,0.0051,0.9821,0.0077,0.9892,0.0081,0.9875,0.0134,0.9775,0.0608547,0.0,0.0,4.239076,-0.18553859,3.1688974,0.0,0.41017112,0.95033425,0.2647059,0.4504263,-0.29808357,0.0,-10.761238,1.1814754,0.20311663,1.0248384,-0.016568048,1.0,1.0261458,0.6949204,0.09035285,1.0,4.1708446,-0.10819611,0.98905176,0.24769188,0.2756631,-0.015746154,0.042042617,0.2841105,0.28410947,0.1879142,0.28700984,0.2841084,0.28412253,0.28415877,0.2839978,0.28494498,0.26702696,0.7276506,0.4,0.282911,0.2667235,0.2814017,0.4,-0.10718391,0.09411315,0.0,0.002680252,0.0,0.23076923,5.218935,0.0,0.0,19.0,550.982,0.0,-0.009842935,1.125,0.0,0.0,0.0,0.0,0.7913018,0.0,0.05112495,0.0,0.0,3.0,0.0,0.0,0.0,115.12426,-77.70414,10.0,5.5542483,-0.13997538,0.943,0.0,0.0,-0.53650886,3.404702,0.0,0.5833333,-0.51116717,9.191081,0.0,0.0,0.105498776,4.735164,1.8441558,9.397235,0.0,-0.14014015,0.0,10.956806,9.235326,10.077314,7.7323694,7.515889,8.352082,0.46845925,20.771212,6.6267176,5.8021183,0.0,6.1114674,0.25,1.3468226,4.905275,4.0277934
155,0.03709778422493254,0.38965501416814136,0.39050221577506744,4-nitrophenol,Z130,100-02-7,139.0,OC1=CC=C([N+]([O-])=O)C=C1,9.543,,remeasured by CONG,DT,34.75,1.502,1.726,1.727,1.73,0.893,0.93,1.156,1.134,0.903,0.958,1.159,1.144,1.078,1.11,1.302,1.316,1.103,1.099,1.301,1.315,0.906,0.93,1.142,1.145,0.919,0.957,1.136,1.123,,0.405459387,0.461181924,0.330631152,0.344508671,0.398801598,0.444959444,0.328894036,0.338728324,0.28229028,0.356894554,0.246091488,0.239306358,0.265645806,0.363267671,0.246670527,0.239884393,0.396804261,0.461181924,0.338737695,0.338150289,0.388149134,0.445538818,0.342211928,0.350867052,0.0303,0.4276,0.0502,0.317,0.0359,0.4229,0.0073,0.3357,0.0039,0.243,0.0059,0.3425,0.0637037,0.0,0.0,3.8407955,-0.1544033,0.0,0.0,0.48313335,0.9534521,0.3181818,0.73842466,-0.38755077,0.0,-4.168889,1.4959881,0.3145569,0.6254296,0.036312,0.0,0.63130987,1.0,0.09057096,0.0,3.1472342,-0.030104628,0.9729561,0.15528083,0.4561011,0.025661333,0.021583626,0.3116689,0.31166553,0.21452305,0.31423447,0.31165895,0.31173146,0.31187174,0.3115164,0.31170237,0.29953524,1.0,0.0,0.30838287,0.41948387,0.30588952,0.0,-0.1984127,0.07816177,0.0,0.001320041,1.0,0.4,5.5511150000000004e-17,0.0,0.0,15.0,-111.1777,0.0,0.025657032,1.45,5.6873865,0.0,0.0,0.0,-2.168124,0.0,0.04231897,0.0,0.0,0.0,0.0,0.0,0.0,-24.32,-1.92,4.0,1.6649334,0.12431371,-1.844576,0.0,0.0,-0.547932,2.1249535,0.0,0.85,-0.4902155,-0.6322726,0.0,0.0,0.021839244,4.472136,2.0,8.815964,0.0,0.15610276,0.0,10.244485,8.635332,9.433564,7.256297,7.0273147,7.8244457,0.44850585,0.0,6.216606,5.42495,0.0,5.733341,0.0,1.0970619,4.6151204,3.5344124
156,0.010559110455673981,0.2665250313077097,0.26344088954432604,"1-CHLORO-4-NITROBENZENE, 99%",D20,100-00-5,157.0,[O-][N+](=O)c1ccc(Cl)cc1,14.113,,remeasured by CONG,DI,39.25,0.869,0.883,0.805,0.843,0.643,0.644,0.696,0.667,0.613,0.644,0.688,0.68,0.666,0.689,0.697,0.713,0.704,0.695,0.707,0.712,0.712,0.699,0.715,0.646,0.733,0.718,0.713,0.723,,0.260069045,0.270668177,0.135403727,0.208778173,0.294591484,0.270668177,0.145341615,0.193357058,0.233601841,0.219705549,0.134161491,0.154211151,0.189873418,0.212910532,0.12173913,0.15539739,0.180667434,0.208380521,0.111801242,0.233689205,0.156501726,0.186862967,0.114285714,0.142348754,0.0146,0.274,0.0183,0.214,0.0213,0.1831,0.0358,0.1707,0.0163,0.1414,0.0571,0.1505,0.0637037,0.0,0.0,3.8407955,0.36183324,0.0,0.0,0.38304847,0.94654685,0.29282868,1.1110389,-0.38757512,0.0,9.045832,1.3047287,0.30581045,0.45443195,0.07154082,0.0,0.4573548,1.0,0.09057096,0.0,0.69132966,0.07949845,0.9729561,0.16402727,0.5214192,0.0549,0.021583626,0.312526,0.31255063,0.21452305,0.31423447,0.31156883,0.31157503,0.31145495,0.311414,0.31170237,0.29953524,1.0,0.0,0.30894017,0.47608244,0.30666906,0.0,-0.18709677,0.09451129,0.0,-0.0019409852,1.0,0.42857143,1.0204082,0.0,0.0,0.0,0.0,0.0,0.047245715,1.45,5.6873865,0.0,0.0,0.0,-1.9815307,0.0,0.050493732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.073822,4.0,1.6649334,0.30380133,-2.0570326,0.0,0.0,-1.2456245,1.8221267,0.0,0.85,-0.41334653,0.5662157,0.0,0.0,0.021839244,4.472136,2.1,8.815964,0.0,0.38709998,0.0,10.244485,8.635332,9.433564,7.256297,7.0273147,7.8244457,0.37333226,0.0,6.216606,5.42495,0.0,5.733341,0.0,1.0970619,4.6151204,3.5245872
